Gene ID	Homologs	Symbol	Description	Training	Score	Evidence	Notes
ENSG00000134240	ENSMUSG00000027875 ENSRNOG00000019120 	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	Known mitochondrial	0.999999992	MONOS_Homolog: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 3 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 9 | PMID11840540_liver_0: 1 | PMID12865426_liver_0: 1 | PMID15507458_liver_0: 1 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID17000643_Sum: 3 | PMID18232058_liver_0: 1 | PMID21672642_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 13 | MS_Heart_Sum: 2 | MTS_Mean: 0.72120625 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 0.737 | 	Characterised; Metabolic model; 
ENSG00000143575	ENSDARG00000036764 ENSMUSG00000027944 ENSRNOG00000045647 	HAX1	HCLS1 associated protein X-1	Known mitochondrial	0.999999992	PMID28435121_hESCs: 1 | PMID14651853_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.0932875 | hela_subcell_location_Mitochondrion: 1 | Comm_Mito_Ratio: 0.769 | 	OMIM:605998
ENSG00000113492	ENSDARG00000100709 ENSMUSG00000089678 ENSRNOG00000017821 	AGXT2	alanine--glyoxylate aminotransferase 2	Known mitochondrial	0.999999992	PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 2 | PMID11840540_liver_0: 1 | MS_Liver_Sum: 3 | MS_Kidney_Sum: 1 | MTS_Mean: 0.6045125 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 2.8 | Comm_Mito_Ratio: 0.727 | 	Characterised
ENSG00000109576	ENSDARG00000011410 ENSMUSG00000057228 ENSRNOG00000011861 SPAC56E4.03 YHR137W 	AADAT	aminoadipate aminotransferase	Known mitochondrial	0.999999991	PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 2 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID17000643_Sum: 1 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 3 | MTS_Mean: 0.905175 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; 
ENSG00000005059	ENSMUSG00000027994 ENSRNOG00000009433 	CCDC109B	coiled-coil domain containing 109B	Known mitochondrial	0.999999991	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MTS_Mean: 0.66778125 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 1.8 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.75 | 	Characterised
ENSG00000152234	ENSDARG00000010149 ENSMUSG00000025428 SPAC14C4.14 YBL099W 	ATP5A1	"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle"	Known mitochondrial	0.999999991	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID16615899_liver_0: 1 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21360670_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 3 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 8 | MTS_Mean: 0.74300625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; APEX (matrix) - PMID:23371551
ENSG00000156885	ENSDARG00000054588 ENSMUSG00000030785 ENSRNOG00000019851 	COX6A2	cytochrome c oxidase subunit VIa polypeptide 2	Known mitochondrial	0.99999999	PMID14651853_Sum: 1 | PMID15253431_Sum: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID12601808_placenta_0: 1 | PMID16615898_Sum: 1 | MS_Placenta_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 4 | MTS_Mean: 0.62546875 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; 
ENSG00000036473	ENSDARG00000062147 ENSMUSG00000031173 ENSRNOG00000003370 SPAC4G9.10 YJL088W 	OTC	ornithine carbamoyltransferase	Known mitochondrial	0.99999999	MONOS_Homolog: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 10 | PMID11840540_liver_0: 1 | PMID12865426_liver_0: 1 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 1 | PMID17000643_Sum: 3 | PMID18232058_liver_0: 1 | PMID21672642_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 13 | MS_Kidney_Sum: 1 | MTS_Mean: 0.88834375 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 0.5 | 	Characterised; Metabolic model; 
ENSG00000178741	ENSDARG00000088383 ENSMUSG00000000088 ENSRNOG00000018816 SPAC1B2.04 YHR051W 	COX5A	cytochrome c oxidase subunit Va	Known mitochondrial	0.999999988	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID17000643_Sum: 3 | PMID21189371_mammary_gland_0: 1 | PMID21360670_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 9 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 10 | MS_Kidney_Sum: 4 | MS_Heart_Sum: 9 | MTS_Mean: 0.967475 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 1 | 	Characterised; Metabolic model; APEX (matrix) - PMID:23371551; APEX (IMS) - PMID:25002142
ENSG00000138138	ENSDARG00000056609 ENSMUSG00000013662 ENSRNOG00000010861 SPCC24B10.10c YGR028W 	ATAD1	"ATPase family, AAA domain containing 1"	Known mitochondrial	0.999999988	PMID28435121_hESCs: 1 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 12 | PMID16615898_Sum: 2 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 3 | MTS_Mean: 0.1018625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -1.4 | Comm_Mito_Ratio: 0.235 | 	Literature; OMM PMID:24843043; APEX (OMM) - PMID:28441135
ENSG00000165637	ENSDARG00000013623 ENSMUSG00000021771 ENSRNOG00000013505 SPAC1635.01 YNL055C 	VDAC2	voltage-dependent anion channel 2	Known mitochondrial	0.999999987	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID11840540_liver_0: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID17000643_Sum: 1 | PMID19834913_skeletal_muscle_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 7 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 7 | MTS_Mean: 0.065475 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | 	OMIM:193245; APEX (IMS) - PMID:25002142; APEX (OMM) - PMID:28441135
ENSG00000214253	ENSDARG00000095579 ENSMUSG00000019054 ENSRNOG00000001420 SPBC11G11.01 YIL065C 	FIS1	"fission, mitochondrial 1"	Known mitochondrial	0.999999986	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID16615899_liver_0: 1 | PMID19834913_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.0437875 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 1 | 	Characterised; APEX (OMM) - PMID:28441135
ENSG00000167085	ENSDARG00000057414 ENSMUSG00000038845 ENSRNOG00000046799 SPAC1782.06c YGR132C 	PHB	prohibitin	Known mitochondrial	0.999999986	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID11840540_liver_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 4 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 4 | PMID17000643_Sum: 2 | PMID19834913_skeletal_muscle_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 9 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 10 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 7 | MTS_Mean: 0.09270625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | Comm_Mito_Ratio: 0.962 | 	OMIM:176705
ENSG00000172590	ENSDARG00000090568 ENSMUSG00000010406 ENSRNOG00000039297 	MRPL52	mitochondrial ribosomal protein L52	Known mitochondrial	0.999999986	PMID24708184_Sum: 4 | PMID26450961_Sum: 10 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.864425 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1 | Comm_Mito_Ratio: 0.921 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000165644	ENSDARG00000078918 ENSMUSG00000021773 ENSRNOG00000013968 	COMTD1	catechol-O-methyltransferase domain containing 1	Known mitochondrial	0.999999985	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.1751375 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.4 | 	APEX (OMM) - PMID:28441135
ENSG00000115364	ENSDARG00000011885 ENSMUSG00000030045 ENSRNOG00000006968 	MRPL19	mitochondrial ribosomal protein L19	Known mitochondrial	0.999999985	PMID28435121_hESCs: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 11 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.7524625 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: -0.8 | Comm_Mito_Ratio: 1 | 	Characterised; APEX (matrix) - PMID:23371551
ENSG00000121057	ENSDARG00000006062 ENSMUSG00000018428 ENSRNOG00000002373 	AKAP1	A kinase (PRKA) anchor protein 1	Known mitochondrial	0.999999984	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 3 | PMID16615898_Sum: 2 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.23855625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.429 | 	Characterised; APEX (OMM) - PMID:28441135
ENSG00000063241	ENSDARG00000013371 ENSMUSG00000052605 ENSRNOG00000016829 	ISOC2	isochorismatase domain containing 2	Known mitochondrial	0.999999983	PMID14651853_Sum: 2 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 14 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615899_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.242525 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: -0.6 | 	APEX (matrix) - PMID:23371551
ENSG00000021826	ENSDARG00000020028 ENSMUSG00000025991 ENSRNOG00000013704 	CPS1	"carbamoyl-phosphate synthase 1, mitochondrial"	Known mitochondrial	0.999999983	PMID14651853_Sum: 3 | PMID16415296_unknown_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 11 | PMID11840540_liver_0: 1 | PMID12865426_liver_0: 1 | PMID15507458_liver_0: 1 | PMID16615898_Sum: 1 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 2 | PMID17000643_Sum: 3 | PMID18232058_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 13 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.914925 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.6 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.55 | 	Characterised; Metabolic model; APEX (matrix) - PMID:23371551
ENSG00000104442	ENSDARG00000013861 ENSMUSG00000027599 ENSRNOG00000013253 	ARMC1	armadillo repeat containing 1	Known mitochondrial	0.999999983	PMID28435121_hESCs: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 1 | PMID26450961_Sum: 6 | PMID15501831_Sum: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Heart_Sum: 1 | MTS_Mean: 0.03186875 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1.4 | 	APEX (OMM) - PMID:28441135
ENSG00000103018	ENSDARG00000099774 ENSMUSG00000031924 ENSRNOG00000011142 SPCC16A11.10c YNL111C 	CYB5B	cytochrome b5 type B (outer mitochondrial membrane)	Known mitochondrial	0.999999982	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 4 | PMID17000643_Sum: 1 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 3 | MTS_Mean: 0.01973125 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 2.6 | 	Characterised; APEX (OMM) - PMID:28441135
ENSG00000143653	ENSDARG00000075053 ENSMUSG00000038936 ENSRNOG00000037984 	SCCPDH	saccharopine dehydrogenase (putative)	Known mitochondrial	0.999999982	PMID28435121_hESCs: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 10 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.04533125 | hela_subcell_location_NotMitochondrion: 1 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | 	APEX (OMM) - PMID:28441135
ENSG00000181035	ENSDARG00000099368 ENSMUSG00000002346 ENSRNOG00000020345 	SLC25A42	"solute carrier family 25, member 42"	Known mitochondrial	0.999999982	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | PMID16615899_liver_0: 1 | PMID17000643_Sum: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 5 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.06075625 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 1 | 	Characterised; Metabolic model; 
ENSG00000049883	ENSDARG00000035391 ENSMUSG00000021650 ENSRNOG00000028403 	PTCD2	pentatricopeptide repeat domain 2	Known mitochondrial	0.999999981	PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 2 | PMID26450961_Sum: 3 | MS_Placenta_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.5752125 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 2 | 	OMIM:615484
ENSG00000140521	ENSDARG00000060951 ENSMUSG00000039176 ENSRNOG00000032293 SPCC24B10.22 YOR330C 	POLG	"polymerase (DNA directed), gamma"	Known mitochondrial	0.99999998	PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID26450961_Sum: 8 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Liver_Sum: 2 | MS_Heart_Sum: 1 | MTS_Mean: 0.88753125 | hela_subcell_location_Mitochondrion: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 0.2 | Comm_Mito_Ratio: 0.474 | 	OMIM:174763; APEX (matrix) - PMID:23371551
ENSG00000186010	ENSMUSG00000036199 ENSRNOG00000021688 	NDUFA13	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13"	Known mitochondrial	0.99999998	PMID28435121_hESCs: 1 | PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 2 | PMID12601808_placenta_0: 1 | PMID12865426_liver_0: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 2 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 1 | PMID21360670_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 2 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 8 | MTS_Mean: 0.09225625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | Comm_Mito_Ratio: 0.966 | 	Characterised; Metabolic model; APEX (IMS) - PMID:25002142
ENSG00000196850	ENSDARG00000011122 ENSMUSG00000038582 ENSRNOG00000021440 SPAC1556.03 YHR076W 	PPTC7	PTC7 protein phosphatase homolog	Known mitochondrial	0.999999979	PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID26450961_Sum: 9 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Skeletal_Muscle_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.4429125 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.4 | Comm_Mito_Ratio: 0.923 | 	APEX (matrix) - PMID:23371551
