ensembl_gene_id	IMPI_2018	MitoCarta2.0	GO_0005739	chromosome_name	start_position	end_position	hgnc_symbol	hg38_chromosome_name	hg38_start_position	hg38_end_position	hg38_hgnc_symbol
ENSG00000170638	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170689	FALSE	FALSE	TRUE	17	46698518	46703839	HOXB9	17	48621159	48626356	HOXB9
ENSG00000170791	TRUE	TRUE	TRUE	8	57124245	57131357	CHCHD7	8	56211686	56218798	CHCHD7
ENSG00000170855	TRUE	TRUE	TRUE	12	120881764	120884215	TRIAP1	12	120443961	120446412	TRIAP1
ENSG00000170889	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170899	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170906	TRUE	TRUE	TRUE	19	54606036	54612564	NDUFA3	19	54102728	54109257	NDUFA3
ENSG00000170917	TRUE	TRUE	TRUE	4	123809852	123844123	NUDT6	4	122888697	122922968	NUDT6
ENSG00000170921	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171097	TRUE	FALSE	TRUE	NA	NA	NA	NA	9	128832942	128882494	KYAT1
ENSG00000171103	TRUE	TRUE	TRUE	2	29072687	29093167	TRMT61B	2	28849821	28870301	TRMT61B
ENSG00000171109	TRUE	TRUE	TRUE	3	179065480	179112719	MFN1	3	179347692	179394931	MFN1
ENSG00000171115	FALSE	FALSE	TRUE	7	150147718	150176480	GIMAP8	7	150450630	150479392	GIMAP8
ENSG00000171132	TRUE	FALSE	TRUE	2	45878484	46415129	PRKCE	2	45651345	46187990	PRKCE
ENSG00000171169	FALSE	FALSE	TRUE	9	130823512	130830485	NAIF1	9	128061233	128068206	NAIF1
ENSG00000171202	TRUE	TRUE	TRUE	11	85359011	85367591	TMEM126A	11	85647967	85656547	TMEM126A
ENSG00000171204	TRUE	TRUE	TRUE	11	85339629	85347580	TMEM126B	11	85628573	85636539	TMEM126B
ENSG00000171368	FALSE	FALSE	TRUE	5	660883	693510	TPPP	5	659862	693395	TPPP
ENSG00000171421	TRUE	TRUE	TRUE	5	1798500	1801480	MRPL36	5	1798386	1801366	MRPL36
ENSG00000171433	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171487	FALSE	FALSE	TRUE	19	56511092	56573179	NLRP5	19	55999726	56061813	NLRP5
ENSG00000171503	TRUE	TRUE	TRUE	4	159593277	159630775	ETFDH	4	158672125	158709623	ETFDH
ENSG00000171552	TRUE	TRUE	TRUE	20	30252255	30311792	BCL2L1	20	31664452	31723989	BCL2L1
ENSG00000171612	TRUE	TRUE	TRUE	1	9599541	9645237	SLC25A33	1	9539482	9585179	SLC25A33
ENSG00000171766	TRUE	TRUE	TRUE	15	45653322	45694525	GATM	15	45361124	45402327	GATM
ENSG00000171791	TRUE	TRUE	TRUE	18	60790579	60987361	BCL2	18	63123346	63320128	BCL2
ENSG00000171861	TRUE	TRUE	TRUE	NA	NA	NA	NA	17	782273	792509	MRM3
ENSG00000171862	FALSE	FALSE	TRUE	10	89622870	89731687	PTEN	10	87863113	87971930	PTEN
ENSG00000171865	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171940	FALSE	FALSE	TRUE	20	52183604	52226446	ZNF217	20	53567065	53609907	ZNF217
ENSG00000171953	TRUE	TRUE	TRUE	17	17880723	17942523	ATPAF2	17	17977409	18039209	ATPAF2
ENSG00000171989	FALSE	TRUE	TRUE	15	59499042	59500705	LDHAL6B	15	59206823	59208515	LDHAL6B
ENSG00000172009	FALSE	FALSE	TRUE	19	2785458	2813599	THOP1	19	2785460	2815807	THOP1
ENSG00000172053	FALSE	FALSE	TRUE	3	49133365	49142553	QARS	3	49095932	49105135	QARS
ENSG00000172113	TRUE	TRUE	TRUE	3	48334754	48343175	NME6	3	48290722	48301685	NME6
ENSG00000172115	TRUE	TRUE	TRUE	7	25159710	25164980	CYCS	7	25120091	25125361	CYCS
ENSG00000172171	TRUE	TRUE	TRUE	17	29224354	29233838	TEFM	17	30897336	30906820	TEFM
ENSG00000172172	TRUE	TRUE	TRUE	8	121393000	121457642	MRPL13	8	120380761	120445402	MRPL13
ENSG00000172270	TRUE	FALSE	TRUE	19	571297	583493	BSG	19	571277	583493	BSG
ENSG00000172340	TRUE	TRUE	TRUE	3	67410884	67705038	SUCLG2	3	67360460	67654614	SUCLG2
ENSG00000172366	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000172482	TRUE	TRUE	TRUE	2	241807896	241819919	AGXT	2	240868479	240880502	AGXT
ENSG00000172500	FALSE	FALSE	TRUE	11	65651212	65656010	FIBP	11	65883741	65888539	FIBP
ENSG00000172586	TRUE	TRUE	TRUE	10	75541805	75543410	CHCHD1	10	73782047	73783652	CHCHD1
ENSG00000172590	TRUE	TRUE	TRUE	14	23299088	23304246	MRPL52	14	22829879	22835037	MRPL52
ENSG00000172840	TRUE	TRUE	TRUE	16	66912492	66929657	PDP2	16	66878589	66895754	PDP2
ENSG00000172878	TRUE	TRUE	TRUE	2	172864490	172947158	METAP1D	2	171999583	172082430	METAP1D
ENSG00000172992	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173085	TRUE	TRUE	TRUE	4	84182689	84206067	COQ2	4	83261536	83284914	COQ2
ENSG00000173124	TRUE	FALSE	TRUE	NA	NA	NA	NA	10	95194200	95228928	ACSM6
ENSG00000173137	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173141	TRUE	TRUE	TRUE	NA	NA	NA	NA	13	21176645	21179084	MRPL57
ENSG00000173145	FALSE	FALSE	TRUE	10	96075004	96122716	NOC3L	10	94333226	94362959	NOC3L
ENSG00000173171	TRUE	TRUE	TRUE	1	155178490	155183615	MTX1	1	155208699	155213824	MTX1
ENSG00000173208	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173436	TRUE	TRUE	TRUE	1	19923477	19956314	MINOS1	1	19484403	19629821	MINOS1
ENSG00000173486	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173540	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173599	TRUE	TRUE	TRUE	11	66615704	66725847	PC	11	66848233	66958376	PC
ENSG00000173641	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000173660	TRUE	TRUE	TRUE	1	46769303	46782448	UQCRH	1	46303631	46316776	UQCRH
ENSG00000173681	TRUE	FALSE	TRUE	NA	NA	NA	NA	X	19912860	19970298	BCLAF3
ENSG00000173726	TRUE	TRUE	TRUE	1	235272651	235292251	TOMM20	1	235109336	235128936	TOMM20
ENSG00000173786	TRUE	FALSE	TRUE	17	40118759	40129749	CNP	17	41966741	41977731	CNP
ENSG00000173805	FALSE	FALSE	TRUE	17	39873994	39890896	HAP1	17	41717742	41734644	HAP1
ENSG00000173915	TRUE	TRUE	TRUE	NA	NA	NA	NA	10	103389041	103396492	ATP5MD
ENSG00000173992	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174021	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174032	TRUE	TRUE	TRUE	13	45967451	45992590	SLC25A30	13	45393316	45418455	SLC25A30
ENSG00000174099	TRUE	TRUE	TRUE	12	65672423	65882024	MSRB3	12	65278643	65491430	MSRB3
ENSG00000174100	FALSE	TRUE	TRUE	17	36452989	36479101	MRPL45	NA	NA	NA	NA
ENSG00000174109	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174173	TRUE	TRUE	TRUE	3	101280706	101285290	TRMT10C	3	101561862	101566446	TRMT10C
ENSG00000174177	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174326	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174374	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174444	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174547	TRUE	TRUE	TRUE	11	66202546	66234209	MRPL11	11	66435075	66466738	MRPL11
ENSG00000174606	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174740	TRUE	TRUE	TRUE	X	90689594	90693583	PABPC5	X	91434595	91438584	PABPC5
ENSG00000174840	TRUE	TRUE	TRUE	3	57542003	57552571	PDE12	3	57556276	57566844	PDE12
ENSG00000174886	TRUE	TRUE	TRUE	19	5891287	5904017	NDUFA11	19	5891276	5904006	NDUFA11
ENSG00000174903	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174917	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174928	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000174953	FALSE	FALSE	TRUE	3	153990335	154042286	DHX36	3	154272546	154324497	DHX36
ENSG00000174990	TRUE	TRUE	TRUE	16	87921625	87970135	CA5A	16	87881546	87936580	CA5A
ENSG00000174996	FALSE	FALSE	TRUE	11	66024765	66035331	KLC2	11	66257294	66267860	KLC2
ENSG00000175061	FALSE	FALSE	TRUE	NA	NA	NA	NA	17	16438822	16478678	LRRC75A-AS1
ENSG00000175066	FALSE	FALSE	TRUE	3	141882414	141944449	GK5	3	142157527	142225607	GK5
ENSG00000175104	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000175110	TRUE	TRUE	TRUE	3	138724648	139076065	MRPS22	3	139005806	139357223	MRPS22
ENSG00000175175	FALSE	FALSE	TRUE	17	56833230	57058983	PPM1E	17	58755869	58985176	PPM1E
ENSG00000175193	TRUE	TRUE	TRUE	3	183547173	183602721	PARL	3	183829271	183884933	PARL
ENSG00000175198	TRUE	TRUE	TRUE	13	100741269	101182686	PCCA	13	100089015	100530437	PCCA
ENSG00000175224	FALSE	FALSE	TRUE	11	46638826	46696368	ATG13	11	46617527	46674818	ATG13
ENSG00000175309	TRUE	FALSE	TRUE	5	177635498	177659792	PHYKPL	5	178208497	178232791	PHYKPL
ENSG00000175482	FALSE	FALSE	TRUE	11	67118248	67124443	POLD4	11	67350777	67356972	POLD4
ENSG00000175536	TRUE	TRUE	TRUE	11	74202757	74204778	LIPT2	11	74491712	74493733	LIPT2
ENSG00000175564	TRUE	TRUE	TRUE	11	73711326	73720480	UCP3	11	74000281	74009435	UCP3
ENSG00000175567	TRUE	TRUE	TRUE	11	73685712	73694352	UCP2	11	73974667	73983307	UCP2
ENSG00000175581	TRUE	TRUE	TRUE	11	73498361	73576178	MRPL48	11	73787316	73865133	MRPL48
ENSG00000175600	TRUE	TRUE	TRUE	7	40174575	40900362	SUGCT	7	40134977	40860763	SUGCT
ENSG00000175606	TRUE	TRUE	TRUE	8	74884672	74895018	TMEM70	8	73972437	73982783	TMEM70
ENSG00000175701	FALSE	FALSE	TRUE	NA	NA	NA	NA	2	110211529	110245420	MTLN
ENSG00000175727	TRUE	FALSE	TRUE	12	122516628	122631894	MLXIP	12	122078722	122147347	MLXIP
ENSG00000175756	TRUE	TRUE	TRUE	1	1309110	1310875	AURKAIP1	1	1373730	1375495	AURKAIP1
ENSG00000175768	TRUE	TRUE	TRUE	9	37582643	37592639	TOMM5	9	37582646	37592642	TOMM5
ENSG00000175793	FALSE	FALSE	TRUE	1	27189633	27190947	SFN	1	26863138	26864457	SFN
ENSG00000175806	TRUE	TRUE	TRUE	8	9911778	10286401	MSRA	8	10054268	10428891	MSRA
ENSG00000175920	FALSE	FALSE	TRUE	4	3465033	3503200	DOK7	4	3463311	3501473	DOK7
ENSG00000176171	TRUE	TRUE	TRUE	10	133781578	133795435	BNIP3	10	131966455	131982013	BNIP3
ENSG00000176194	FALSE	FALSE	TRUE	18	12254318	12277594	CIDEA	18	12254319	12277595	CIDEA
ENSG00000176274	FALSE	TRUE	TRUE	X	103343898	103401708	SLC25A53	NA	NA	NA	NA
ENSG00000176340	TRUE	TRUE	TRUE	11	63742079	63744015	COX8A	11	63974607	63976543	COX8A
ENSG00000176410	TRUE	TRUE	TRUE	7	73095299	73097783	DNAJC30	7	73680969	73683453	DNAJC30
ENSG00000176422	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176623	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176697	FALSE	FALSE	TRUE	11	27676440	27743605	BDNF	11	27654893	27722058	BDNF
ENSG00000176715	TRUE	TRUE	TRUE	16	89154783	89222254	ACSF3	16	89088375	89164121	ACSF3
ENSG00000176720	FALSE	FALSE	TRUE	2	242498136	242513546	BOK	2	241551424	241574138	BOK
ENSG00000176890	TRUE	FALSE	TRUE	18	657604	673578	TYMS	18	657604	673578	TYMS
ENSG00000176894	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176974	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000177034	TRUE	FALSE	TRUE	5	79275584	79287082	MTX3	5	79976731	79991265	MTX3
ENSG00000177150	TRUE	TRUE	TRUE	18	13663346	13726662	FAM210A	18	13663347	13726663	FAM210A
ENSG00000177169	FALSE	FALSE	TRUE	12	132379196	132407712	ULK1	12	131894651	131923167	ULK1
ENSG00000177192	TRUE	TRUE	TRUE	12	132413745	132428406	PUS1	12	131929200	131945896	PUS1
ENSG00000177302	TRUE	TRUE	TRUE	17	18174742	18218321	TOP3A	17	18271428	18315007	TOP3A
ENSG00000177370	TRUE	TRUE	TRUE	17	900357	906911	TIMM22	17	997117	1003671	TIMM22
ENSG00000177427	TRUE	FALSE	TRUE	17	18163848	18169866	MIEF2	17	18260534	18266552	MIEF2
ENSG00000177469	FALSE	FALSE	TRUE	NA	NA	NA	NA	17	42402452	42423517	CAVIN1
ENSG00000177542	TRUE	TRUE	TRUE	11	790475	798316	SLC25A22	11	790475	798333	SLC25A22
ENSG00000177600	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000177646	TRUE	TRUE	TRUE	3	128598439	128634910	ACAD9	3	128879596	128916067	ACAD9
ENSG00000177692	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000177889	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000178057	TRUE	TRUE	TRUE	3	49057892	49060928	NDUFAF3	3	49020459	49023495	NDUFAF3
ENSG00000178074	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000178096	TRUE	TRUE	TRUE	1	149859440	149872351	BOLA1	1	149887890	149900798	BOLA1
ENSG00000178127	TRUE	TRUE	TRUE	18	9102628	9134343	NDUFV2	18	9102630	9134345	NDUFV2
ENSG00000178307	TRUE	TRUE	TRUE	17	21100593	21117937	TMEM11	17	21197280	21214624	TMEM11
ENSG00000178445	TRUE	TRUE	TRUE	9	6532464	6645650	GLDC	9	6532464	6645783	GLDC
ENSG00000178449	TRUE	TRUE	TRUE	12	50505762	50514240	COX14	12	50111979	50120457	COX14
ENSG00000178537	TRUE	TRUE	TRUE	3	48894369	48936426	SLC25A20	3	48856931	48898993	SLC25A20
ENSG00000178568	FALSE	FALSE	TRUE	2	212240446	213403565	ERBB4	2	211375717	212538841	ERBB4
ENSG00000178605	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000178607	FALSE	FALSE	TRUE	17	62116502	62208179	ERN1	17	64039142	64130819	ERN1
ENSG00000178694	TRUE	TRUE	TRUE	3	93781760	93847389	NSUN3	3	94062916	94128545	NSUN3
ENSG00000178700	TRUE	FALSE	TRUE	NA	NA	NA	NA	3	94047836	94063389	DHFR2
ENSG00000178741	TRUE	TRUE	TRUE	15	75212132	75230509	COX5A	15	74919791	74938168	COX5A
ENSG00000178927	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000178952	TRUE	TRUE	TRUE	16	28853732	28857729	TUFM	16	28842411	28846408	TUFM
ENSG00000179091	TRUE	TRUE	TRUE	8	145149930	145152428	CYC1	8	144095027	144097525	CYC1
ENSG00000179133	FALSE	FALSE	TRUE	10	23556124	23633774	C10orf67	10	23201916	23344845	C10orf67
ENSG00000179142	TRUE	TRUE	TRUE	8	143991975	143999259	CYP11B2	8	142910559	142917843	CYP11B2
ENSG00000179152	TRUE	TRUE	TRUE	3	44379611	44450943	TCAIM	3	44338119	44409451	TCAIM
ENSG00000179218	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179271	TRUE	TRUE	TRUE	19	13064972	13068050	GADD45GIP1	19	12953119	12957236	GADD45GIP1
ENSG00000179295	TRUE	FALSE	TRUE	12	112856155	112947717	PTPN11	12	112418351	112509913	PTPN11
ENSG00000179314	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179364	TRUE	FALSE	TRUE	14	105766900	105864484	PACS2	14	105300563	105398147	PACS2
ENSG00000179598	TRUE	FALSE	TRUE	17	17104309	17109629	PLD6	17	17200995	17206315	PLD6
ENSG00000179869	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179933	TRUE	FALSE	TRUE	14	23563974	23569665	C14orf119	14	23094765	23100462	C14orf119
ENSG00000179958	FALSE	FALSE	TRUE	16	30434940	30441396	DCTPP1	16	30423619	30430075	DCTPP1
ENSG00000179988	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180011	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180176	FALSE	FALSE	TRUE	11	2185159	2193107	TH	11	2163929	2171877	TH
ENSG00000180185	TRUE	TRUE	TRUE	16	1876968	1890208	FAHD1	16	1826941	1840207	FAHD1
ENSG00000180353	FALSE	FALSE	TRUE	3	121350246	121379774	HCLS1	3	121631399	121660927	HCLS1
ENSG00000180389	TRUE	FALSE	TRUE	13	28519343	28519727	ATP5EP2	NA	NA	NA	NA
ENSG00000180488	TRUE	FALSE	TRUE	NA	NA	NA	NA	1	77779624	77879539	MIGA1
ENSG00000180879	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180891	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180902	TRUE	TRUE	TRUE	2	242673994	242708231	D2HGDH	2	241734579	241768816	D2HGDH
ENSG00000180992	TRUE	TRUE	TRUE	6	44081194	44095194	MRPL14	6	44113454	44127457	MRPL14
ENSG00000181019	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000181035	TRUE	TRUE	TRUE	19	19174808	19223697	SLC25A42	19	19063999	19112888	SLC25A42
ENSG00000181061	TRUE	TRUE	TRUE	3	42798669	42846023	HIGD1A	3	42784298	42804531	HIGD1A
ENSG00000181192	TRUE	TRUE	TRUE	10	12110971	12165224	DHTKD1	10	12068972	12123225	DHTKD1
ENSG00000181240	TRUE	TRUE	TRUE	19	6426048	6433790	SLC25A41	19	6426037	6433779	SLC25A41
ENSG00000181284	FALSE	FALSE	TRUE	17	7338762	7340998	TMEM102	17	7435443	7437679	TMEM102
ENSG00000181610	TRUE	TRUE	TRUE	17	55916842	55927417	MRPS23	17	57834781	57850056	MRPS23
ENSG00000181867	TRUE	TRUE	TRUE	5	121187650	121188519	FTMT	5	121851955	121852833	FTMT
ENSG00000181873	TRUE	TRUE	TRUE	1	228353516	228369958	IBA57	1	228165815	228182257	IBA57
ENSG00000181915	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000181924	TRUE	TRUE	TRUE	11	73583712	73588033	COA4	11	73872667	73876988	COA4
ENSG00000181991	TRUE	TRUE	TRUE	15	89010684	89022222	MRPS11	15	88467453	88480773	MRPS11
ENSG00000182054	TRUE	TRUE	TRUE	15	90626277	90645736	IDH2	15	90083045	90102504	IDH2
ENSG00000182095	FALSE	FALSE	TRUE	7	5346421	5465045	TNRC18	7	5306790	5425414	TNRC18
ENSG00000182134	TRUE	TRUE	TRUE	1	151742583	151763892	TDRKH	1	151770107	151791416	TDRKH
ENSG00000182150	TRUE	FALSE	TRUE	9	98637983	98776842	ERCC6L2	9	95875701	96014571	ERCC6L2
ENSG00000182154	TRUE	TRUE	TRUE	9	140445651	140447007	MRPL41	9	137551199	137552555	MRPL41
ENSG00000182180	TRUE	TRUE	TRUE	10	75006510	75012451	MRPS16	10	73248843	73252693	MRPS16
ENSG00000182199	TRUE	TRUE	TRUE	12	57623110	57628718	SHMT2	12	57229327	57234935	SHMT2
ENSG00000182333	FALSE	FALSE	TRUE	10	90424198	90438571	LIPF	10	88664441	88678814	LIPF
ENSG00000182346	TRUE	FALSE	TRUE	13	106118216	106143383	DAOA	13	105465867	105491034	DAOA
ENSG00000182362	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182512	TRUE	TRUE	TRUE	14	95999840	96011061	GLRX5	14	95533503	95544724	GLRX5
ENSG00000182606	FALSE	FALSE	TRUE	3	42055294	42267381	TRAK1	3	42013802	42225889	TRAK1
ENSG00000182676	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182712	TRUE	TRUE	TRUE	X	154289897	154299637	CMC4	X	155061622	155071362	CMC4
ENSG00000182718	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182768	TRUE	TRUE	TRUE	15	90808891	90816463	NGRN	15	90265659	90278141	NGRN
ENSG00000182774	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182810	TRUE	TRUE	TRUE	16	68055179	68057770	DDX28	16	68021274	68023442	DDX28
ENSG00000182827	TRUE	FALSE	TRUE	1	226332380	226374431	ACBD3	1	226144679	226186730	ACBD3
ENSG00000182890	TRUE	FALSE	TRUE	X	120181462	120183794	GLUD2	X	121047588	121050080	GLUD2
ENSG00000182899	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182902	TRUE	TRUE	TRUE	22	18043139	18073760	SLC25A18	22	17563439	17590994	SLC25A18
ENSG00000183010	TRUE	TRUE	TRUE	17	79890260	79900288	PYCR1	17	81932384	81942412	PYCR1
ENSG00000183023	FALSE	FALSE	TRUE	2	40324410	40838193	SLC8A1	2	40097270	40611053	SLC8A1
ENSG00000183032	TRUE	TRUE	TRUE	14	37147636	37642071	SLC25A21	14	36678431	37172866	SLC25A21
ENSG00000183044	TRUE	TRUE	TRUE	16	8768422	8878432	ABAT	16	8674565	8784575	ABAT
ENSG00000183048	TRUE	TRUE	TRUE	17	79670404	79688042	SLC25A10	17	81712236	81721016	SLC25A10
ENSG00000183172	TRUE	TRUE	TRUE	22	42475695	42480288	SMDT1	22	42079691	42084284	SMDT1
ENSG00000183207	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183486	FALSE	FALSE	TRUE	21	42733870	42781317	MX2	21	41361943	41409390	MX2
ENSG00000183513	TRUE	TRUE	TRUE	2	99215773	99224978	COA5	2	98599310	98608515	COA5
ENSG00000183549	TRUE	TRUE	TRUE	16	20420856	20452658	ACSM5	16	20409534	20441336	ACSM5
ENSG00000183569	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183597	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183605	TRUE	TRUE	TRUE	10	120900279	120925179	SFXN4	10	119140767	119165667	SFXN4
ENSG00000183617	TRUE	TRUE	TRUE	19	3762662	3768573	MRPL54	19	3762664	3768575	MRPL54
ENSG00000183648	TRUE	TRUE	TRUE	14	92582466	92588261	NDUFB1	14	92116122	92121917	NDUFB1
ENSG00000183742	FALSE	FALSE	TRUE	7	20174278	20257027	MACC1	7	20134655	20217404	MACC1
ENSG00000183747	TRUE	TRUE	TRUE	16	20462783	20498991	ACSM2A	16	20451461	20487667	ACSM2A
ENSG00000183773	TRUE	TRUE	TRUE	22	21319396	21335649	AIFM3	22	20965108	20981360	AIFM3
ENSG00000183833	TRUE	FALSE	TRUE	3	119421869	119485949	MAATS1	3	119703022	119767102	MAATS1
ENSG00000183891	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183978	TRUE	TRUE	TRUE	17	40947165	40950722	COA3	17	42795147	42798704	COA3
ENSG00000184047	TRUE	TRUE	TRUE	12	122692210	122712081	DIABLO	12	122207663	122226568	DIABLO
ENSG00000184060	FALSE	FALSE	TRUE	17	29233362	29286340	ADAP2	17	30906344	30959322	ADAP2
ENSG00000184076	TRUE	TRUE	TRUE	22	30163358	30166402	UQCR10	22	29767369	29770413	UQCR10
ENSG00000184117	TRUE	TRUE	TRUE	22	29950797	29977326	NIPSNAP1	22	29554808	29581337	NIPSNAP1
ENSG00000184227	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184347	TRUE	FALSE	TRUE	5	168088745	168728133	SLIT3	5	168661733	169301129	SLIT3
ENSG00000184381	FALSE	FALSE	TRUE	22	38507502	38601697	PLA2G6	22	38111495	38205690	PLA2G6
ENSG00000184428	TRUE	TRUE	TRUE	8	144386554	144442149	TOP1MT	8	143304384	143359979	TOP1MT
ENSG00000184470	TRUE	TRUE	TRUE	22	19863040	19929341	TXNRD2	22	19875517	19941992	TXNRD2
ENSG00000184524	TRUE	FALSE	TRUE	11	787104	790123	CEND1	11	787104	790123	CEND1
ENSG00000184584	FALSE	FALSE	TRUE	5	138855119	138862520	TMEM173	5	139475534	139482935	TMEM173
ENSG00000184602	FALSE	FALSE	TRUE	16	11762270	11773015	SNN	16	11668414	11679159	SNN
ENSG00000184752	TRUE	TRUE	TRUE	12	95290831	95397546	NDUFA12	12	94897055	95003770	NDUFA12
ENSG00000184831	TRUE	TRUE	TRUE	X	23851470	23926057	APOO	X	23833353	23907934	APOO
ENSG00000184840	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184857	TRUE	TRUE	TRUE	16	8874241	8891505	TMEM186	16	8780384	8797648	TMEM186
ENSG00000184867	TRUE	FALSE	TRUE	X	100910267	100914876	ARMCX2	X	101655281	101659891	ARMCX2
ENSG00000184903	TRUE	TRUE	TRUE	7	110303110	111202573	IMMP2L	7	110663051	111562517	IMMP2L
ENSG00000184983	TRUE	TRUE	TRUE	22	42481529	42486959	NDUFA6	22	42085525	42090955	NDUFA6
ENSG00000184992	TRUE	FALSE	TRUE	12	125478246	125515777	BRI3BP	12	124993700	125031231	BRI3BP
ENSG00000185022	FALSE	FALSE	TRUE	22	38597889	38612518	MAFF	22	38200767	38216511	MAFF
ENSG00000185236	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185345	FALSE	FALSE	TRUE	NA	NA	NA	NA	6	161347420	162727771	PRKN
ENSG00000185386	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185414	TRUE	TRUE	TRUE	2	99797542	99814089	MRPL30	2	99181079	99197626	MRPL30
ENSG00000185608	TRUE	TRUE	TRUE	22	19419425	19423598	MRPL40	22	19431902	19436075	MRPL40
ENSG00000185624	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
